X,Y,OBJECTID,Type,Name,Address,City,Zip,County,Certified,Organic,Certifie_1,Fruit,Vegetables,Herbs,Dairy,Egg,Beef,Poultry,Hog,Other_Anim,Other_Prod,Farm_Stand,Pick_your,Direct_Mea,CSA,Farmers_Ma,Wholesale,Restaurant,Agritouris,Education,X_Coord,Y_Coord,Website
-75.8795573713709,38.6230456967368,676,Farm,Marvesta Shrimp Farms,101 Enterprise Dr,Hurlock,21643,Dorchester, , , , , , , , , , , , ,Shellfish, , , , ,Yes,Yes, , , ,-8446873.6882,4667819.0416,http://www.marvesta.com
-76.6721835033378,39.067098624198,677,Farm,Maryland Sunrise Farm LLC,100 Dairy Farm Ln.,Gambrills,21054,Anne Arundel,Yes - USDA, , , ,Yes, ,Yes, ,Yes, , , , , , , ,Yes,Yes, , ,Yes, ,-8535108.4256,4731287.4372,http://mdsunrisefarm.com/
-77.4406794395874,39.7083467634939,678,Farm,Mary's Delight Farm,17429 Harbaugh Valley Rd,Sabillasville,21780,Frederick, ,Yes, , ,Yes, , , , , , ,Lamb, , , , , , , , , , ,-8620657.0019,4823650.1002,http://marysdelight.com/default.htm
-75.9664731624067,39.7131450130208,679,Farm,Mason Dixie Farm,384 Lombard Rd,Rising Sun,21911,Cecil, , , , ,Yes, , ,Yes,Yes, , , ,Honey,Yes, , , ,Yes, , , , ,-8456549.1098,4824344.4363,http://www.masondixiefarm.com/home2.html
-75.9478687699033,39.0084872161823,680,Farm,"Mason Farms Produce, LLC",1905 Ruthsburg Road,Queen Anne,21657,Queen Anne's, , , , ,Yes, , , , , , , , ,Yes, , , , , , , , ,-8454478.0783,4722887.3664,http://www.masonsheritage.com/index.html
-77.4404229633873,39.3266999250277,681,Farm,Maynes Tree Farm,3420 Buckeystown Pike,Buckeystown,21717,Frederick, , , ,Yes,Yes, , , , , , , , ,Yes,Yes, , , , , ,Yes, ,-8620628.4511,4768577.1621,http://marylandsbest.net/producer/maynes-tree-farm/
-76.2958617981138,39.6071623831665,682,Farm,Mccoy Farm,2823 Forge Hill Road,Bel Air,21015,Harford, , , , ,Yes, , , , , , , , , , , , , , , , , ,-8493216.485,4809019.3282,http://www.harfordfarms.com/farmdetails.php?farmid=42
-76.8864402505618,39.7111813417494,683,Farm,Mcdaniel Honey Farm,4964 Wentz Road,Manchester,21102,Carroll, , , , , , , , , , , , ,Honey, , , , ,Yes, , , ,Yes,-8558959.3776,4824060.2752,http://www.mcdanielhoneyfarm.com/
-76.6078257385929,39.6624749329288,684,Farm,Mcginnis Farm,19524 Graystone Rd.,White Hall,21161,Baltimore, , , , , , , , , , , , ,Grain, , , , , , , , , ,-8527944.152,4817014.6011,http://tinyurl.com/ome4wn7
-76.8761075955003,39.6932894778762,685,Farm,Mcgregor's Manchester Apiaries,3330 Lineboro Road,Manchester,21102,Carroll, , , , , , , , , , , , ,Honey, , , , , , , , , ,-8557809.1517,4821471.5322,http://www.carrollag.org/farms/farmresultsdetail.cfm?id=326
-77.1143096426983,38.4901995310906,686,Farm,Meadow Brook Farm,5650 Hilltop Rd,La Plata,20646,Charles, , , , , , , , , , , ,"Goat, Lamb, Rabbit", , , , , , , , , , ,-8584325.6823,4648907.8965,http://marylandsbest.net/producer/meadow-brook-farm/
-77.6327696364399,39.7138667476453,687,Farm,Meadow View Angus Farm,21167 Millers Church Road,Hagerstown,21742,Washington, , , , , , , , ,Yes, , , , ,Yes, , , , , , , , ,-8642040.3848,4824448.8799,http://marylandsbest.net/producer/meadow-view-angus-farm/
-76.5566468285979,38.5954441784887,688,Farm,Meadow View Farm,1955 Emmanuel Church Road,Huntingtown,20639,Calvert, , , ,Yes, , , , , , , ,Goat, , , , , , , , , , ,-8522246.9418,4663886.9848,http://www.calvertag.com/farms/meadowview.html
-77.2482781813049,39.5850361956116,689,Farm,Mellow Meadow Farm,12815A Woodsboro Pike,Keymar,21757,Frederick, , , , , , , , , , , ,Lamb, , , , , , , , , , ,-8599238.9918,4805822.839,http://www.mellowmeadowfarm.com
-77.773415502572,39.4791269833209,690,Farm,Michael A. Drake/Corner Oaks Farm,17112 Powell Road,Sharpsburg,21782,Washington, , , , , , , , , ,Yes, , , ,Yes, , , , , , , , ,-8657697.011,4790536.6364,http://marylandsbest.net/producer/michael-a-drake/
-76.8615899069222,38.583941865146,691,Farm,Middleton's Cedar Hill Farms,5190 Leonardtown Rd,Waldorf,20601,Charles, , , ,Yes,Yes, , ,Yes,Yes,Yes,Yes,Goat, , ,Yes, , , , , ,Yes, ,-8556193.05,4662248.8347,http://www.middletonfarm.com
-77.5595545009598,39.4557319297246,692,Farm,Middletown Farm,8123 Old Hagerstown Rd,Middletown,21769,Frederick, , , , , , , , , ,Yes, , , ,Yes, , , , , , , , ,-8633890.1132,4787163.0968,http://marylandsbest.net/producer/middletown-farm/
-76.0993651554852,39.6495044737991,693,Farm,Mike Smith,1829 Colora Road,Colora,21917,Cecil, , , , , , , , ,Yes, ,Yes, , , , , , , , , , , ,-8471342.5788,4815139.1839,https://extension.umd.edu/agmarketing/farm-directory#s
-75.815851067565,39.6700277730445,694,Farm,Milburn Orchards,1495 Appleton Road,Elkton,21921,Cecil, , , ,Yes,Yes, ,Yes,Yes,Yes, ,Yes, ,"Honey, Beans",Yes,Yes, , , ,Yes, ,Yes, ,-8439781.9349,4818106.8392,http://www.milburnorchards.com
-76.2407034106989,39.6038407909046,695,Farm,Millbrook Dorsets,3069 Harmony Church Road,Darlington,21034,Harford, , , , , , , ,Yes, , , ,Lamb, , , , , , , , , , ,-8487076.2814,4808539.4048,http://www.harfordfarms.com/farmdetails.php?farmid=44
-76.9253161677006,38.7487478206476,696,Farm,Miller Farms,10140 Piscataway Rd,Clinton,20735,Prince Georges, , , ,Yes,Yes,Yes, ,Yes, , , , , ,Yes, , , ,Yes,Yes,Yes,Yes, ,-8563287.0249,4685745.4886,http://millerfarmsclinton.com/
-76.6850434211276,39.5959601781568,697,Farm,Mingodale Farm Produce,17201 Masemore Rd,Parkton,21120,Baltimore, , , ,Yes,Yes,Yes, ,Yes, , , , , ,Yes, , , , , , ,Yes, ,-8536539.9851,4807400.8591,http://www.mingodalefarm.com
-77.4867980012464,39.2993972441071,698,Farm,Miolea Organic Farm,5301 Doubs Road,Adamstown,21710,Frederick,Yes - USDA, , ,Yes,Yes,Yes, ,Yes, ,Yes, , ,Honey,Yes,Yes, , , , , ,Yes,Yes,-8625790.8967,4764648.8481,http://www.mioleafarm.com
-76.5716700405088,38.7909368117341,699,Farm,Misty Acres Farm,5838 Franklin Gibson Road,Tracy's Landing,20779,Anne Arundel, , , ,Yes,Yes, , , , , , , ,Seafood, , , , , , , , , ,-8523919.3181,4691769.1541,http://www.northamericanweb.us/a-so/html/anne_arundel_county.html
-77.56122785662,39.708558540421,700,Farm,Misty Meadow Farm,14320 Misty Meadow Road,Smithsburg,21783,Washington, , , , , , ,Yes,Yes,Yes, ,Yes, , ,Yes, , , ,Yes, , ,Yes, ,-8634076.3903,4823680.7446,http://www.mistymeadowsfarmcreamery.com
-75.9353911777934,39.3617084470038,701,Farm,Money Creek Limas,13767 Shallcross Wharf Rd,Kennedyville,21645,Kent, , , , ,Yes, , , , , , , , , , , , , ,Yes, , , ,-8453089.0791,4773616.4384,http://marylandsbest.net/producer/money-creek-limas/
-76.6137754064838,38.4755437828888,702,Farm,Monnett Farms,4825 Dennis Monnett Rd,Prince Frederick,20678,Calvert, , , , , , , , ,Yes,Yes,Yes,"Goat, Lamb", , , , ,Yes,Yes, , , , ,-8528606.466,4646823.7339,http://www.monnettfarms.com/
-76.7233948128702,38.8654408738947,703,Farm,Montpelier Farms,1720 Crain Highway,Upper Marlboro,20774,Prince Georges, , , ,Yes,Yes, , , ,Yes,Yes,Yes, , ,Yes,Yes, , ,Yes, , ,Yes, ,-8540809.2425,4702415.4193,http://montpelierfarms.com
-76.6873098113006,39.4552916122307,704,Farm,Moon Valley Farm Inc,1124 Greenway Rd,Cockeysville,21030,Baltimore, ,Yes, ,Yes,Yes,Yes, ,Yes, , , , , , , , ,Yes, , ,Yes,Yes, ,-8536792.2785,4787099.6144,http://www.moonvalleyfarm.net/
-76.7784972316496,38.2853276745572,705,Farm,Moore Or Less Farm,22467 Colton Point Road,Bushwood,20618,St. Mary's, , , ,Yes,Yes, , ,Yes, , , , , ,Yes,Yes, , , , , ,Yes, ,-8546943.2157,4619811.8275,http://www.mooreorlessfarm.com/index.html
-76.4346701297895,39.4000024189605,706,Farm,Moore's Orchard,5228 E. Joppa Rd,Perry Hall,21128,Baltimore, , , ,Yes, , , , , , , , , , , , , , , , , , ,-8508668.5578,4779131.5297,https://www.facebook.com/pages/moores-orchard-apple-house/125220924215262?sk=timeline&ref=page_internal
-77.0084491153457,38.5934971364111,707,Farm,Moose Manor Farms,4202 Columbia Park Rd,Pomfret,20675,Charles, , , , , , , ,Yes, ,Yes, , , , , , , , , , , , ,-8572541.3423,4663609.6702,http://www.moosemanorfarms.com/
-77.4805378297793,39.3828721905301,708,Farm,Morgan Farms,Mt Zion Rd And Jerfferson Pike,Frederick,21703,Frederick, , , , , , , ,Yes, , , ,Rabbit,Honey, , , , ,Yes, , , , ,-8625094.0176,4776664.0631,http://morganfarmsacrehill.com/
-77.836440895969,39.6195839887314,709,Farm,Morning Glory Hill Produce,15402 Clear Spring Rd,Williamsport,21795,Washington, , , ,Yes,Yes, , , , , , , , ,Yes,Yes, , , , , ,Yes, ,-8664712.9657,4810814.2797,http://marylandsbest.net/producer/morning-glory-hill-produce/
-76.6911544156637,39.6938224222002,710,Farm,Morris Choice - Bison Ranch,1400 Morris Rd,Freeland,21053,Baltimore, , , , , , , , , , , ,Bison, , , , , , , , , , ,-8537220.2579,4821548.6333,http://www.manta.com/c/mtml08g/morris-choice-bison-ranch-llc
-75.5538200692902,38.3321276101446,711,Farm,Mossflower Cottage Vegetable Farm,5085 Nutters Cross Rd,Salisbury,21804,Wicomico, , , , ,Yes, , ,Yes, , , , , , , , ,Yes,Yes, , , , ,-8410612.7776,4626451.1357,http://mossflowercottage.com/
-77.0424577132383,39.5776600552401,712,Farm,Mother's Spring Farm,61 Rockland Rd,Westminster,21158,Carroll, ,Yes, ,Yes,Yes, , , , , , , , , , , , ,Yes, , , , ,-8576327.1621,4804757.4619,http://marylandsbest.net/producer/mother-s-spring-farm/
-76.128828385838,39.5633981552305,713,Farm,Mount Felix Vineyards & Winery,2000 Level Road,Havre De Grace,21078,Harford, , , ,Yes, , , , , , , , ,Vineyard,Yes, , , , ,Yes, ,Yes, ,-8474622.4106,4802697.8576,http://www.mountfelix.com
-79.1907364952901,39.4014469274103,714,Farm,Mountain Heart Farm,225 Pee Wee Road,Kitzmiller,21538,Garrett, , , ,Yes,Yes, , , , , , , ,Honey, , , , ,Yes, , , , ,-8815472.4622,4779339.6268,https://www.facebook.com/pages/mountain-heart-farm/150972011756055?sk=timeline
-77.6716708779848,39.3788556842074,715,Farm,Mountain Valley Acres,2216 Rohrersville Road,Knoxville,21758,Washington, , , , , , , ,Yes,Yes,Yes,Yes, , , , ,Yes, , , , , , ,-8646370.8512,4776085.6065,http://www.localharvest.org/mountain-valley-acres-m22510
-77.5827805279707,39.6417177444339,716,Farm,Mountain Valley Orchard,"22549 Jefferson Blvd, Rt. 64",Cavetown,21720,Washington, , , ,Yes,Yes, , , , , , , , ,Yes,Yes, , ,Yes, , ,Yes, ,-8636475.6227,4814013.4586,http://mountainvalleyorchard.com/
-76.7607498265373,39.4249975597626,717,Farm,Ms. Hubble's Farm,10909 Garrison Forest Rd,Owings Mills,21117,Baltimore, , , , ,Yes, , , , , , , , , , , , ,Yes, , , , ,-8544967.5836,4782732.9588,http://marylandsbest.net/producer/32nd-street-waverly-farmers-market/
-76.6360046242278,38.9303781938079,718,Farm,Mt. Airy U-Pick Farm,832 Mt. Airy Road,Davidsonville,21035,Anne Arundel, , , ,Yes,Yes, , , , , , , , , ,Yes, , , , , ,Yes, ,-8531081.0112,4711703.7471,http://marylandsbest.net/producer/mt-airy-u-pick-farm/
-78.7582090847092,39.6463222010823,719,Farm,Munchies Quail And Guinea Farm,725 Park Street,Cumberland,21502,Allegany, ,Yes, ,Yes,Yes,Yes, ,Yes, ,Yes, , , ,Yes, ,Yes, ,Yes, , , , ,-8767323.7311,4814679.1083,http://www.emonstore.com
-76.7354906659001,39.5069155620849,720,Farm,Murray Family Limited Partnership,2434 Geist Rd,Glyndon,21071,Baltimore, , , , , , , , , , , ,Lamb, , , ,Yes, , , , , , ,-8542155.7467,4794545.1919,http://marylandsbest.net/producer/murray-family-limited-partnership/
-75.8489295839484,38.9520796776367,721,Farm,Musachio Produce Farm,12522 Ridgely Road,Ridgely,21660,Caroline, , , ,Yes,Yes,Yes, , , , , , , , ,Yes, , ,Yes, ,Yes,Yes, ,-8443464.2185,4714809.7202,http://marylandsbest.net/producer/musachio-produce-farm/
-76.5489436438826,39.5669063300955,722,Farm,"My Lady's Manor Alpaca Farm, LLC",16231 Hutchins Mill Road,Monkton,21111,Baltimore, , , , , , , , , , , , ,Alpaca, , , , , , , , , ,-8521389.4272,4803204.4445,http://www.mapaca.org/profiles/drennan.html
-76.548106565853,39.6153070642577,723,Farm,My Lady's Manor Farm,4127 Old York Rd,Monkton,21111,Harford, , , , , , ,Yes, , , , , , , , , , , , , , , ,-8521296.2441,4810196.2176,http://www.harfordfarms.com/farmdetails.php?farmid=259
-76.9835485558817,39.620387439256,724,Farm,Myer's Bachman Valley Farms,460 Old Bachman Valley Rd.,Westminster,21157,Carroll, , , ,Yes, , , , , , , , , , , , , , , , , , ,-8569769.4247,4810930.3913,http://www.carrollag.org/farms/farmresultsdetail.cfm?id=326
-76.6640108141392,38.8797666442271,725,Farm,Myles Flowers And Produce,4169 Sands Road,Harwood,20776,Anne Arundel, , , ,Yes,Yes,Yes, , , , , , , , , , , , , , , , ,-8534198.646,4704463.7799, 
-76.0494875818417,39.0327883666498,726,Farm,"Mystic Acres, LLC",Ruthsburg Rd & Rolling Bridge Rd,Centreville,21617,Queen Anne's, , , ,Yes,Yes, , ,Yes,Yes,Yes, , , , , , , ,Yes,Yes,Yes, , ,-8465790.2327,4726369.3136,http://marylandsbest.net/producer/mystic-acres-llc/
-76.3422590809543,39.6835845591924,727,Farm,Nash Farms,1150 Heaps Road,Street,21154,Harford, , , , , , ,Yes, , , , , , , , , , , , , , , ,-8498381.4069,4820067.6249,http://www.harfordfarms.com/farmdetails.php?farmid=23
-77.2137959188309,39.638842959651,728,Farm,Natural Key Farm,2300 Fsk Hwy,Keymar,21757,Frederick, , , ,Yes,Yes,Yes, ,Yes, ,Yes,Yes, , , , , , ,Yes, , , , ,-8595400.4439,4813597.8838,http://marylandsbest.net/producer/natural-key-farm/
-76.5966136346648,39.1160789611155,729,Farm,Nature's Kiss Organic,236 Severn Rd,Millersville,21108,Anne Arundel, ,Yes,Yes, ,Yes,Yes, , , , , , , , , , , ,Yes, , , , ,-8526696.0263,4738312.5534,https://www.facebook.com/pages/natures-kiss-organics/340296246003887?sk=timeline
-77.6330788680017,39.368263472067,730,Farm,Needwood Farms,1118 Lees Lane,Knoxville,21758,Frederick, , , , , , , , ,Yes, , , , , , ,Yes, , , , , , ,-8642074.8083,4774560.2774,http://needwoodfarms.com
-76.5708532599131,39.1245764214469,731,Farm,Nellie Nelson's,8059 Long Hill Rd,Pasadena,21122,Anne Arundel, , , ,Yes, , , , , , , , , , ,Yes, , , , , ,Yes, ,-8523828.3945,4739531.8179,http://www.locallectual.com/companies?sobi2task=sobi2details&catid=35&sobi2id=7285
-77.1504640103775,39.4476327432053,732,Farm,Never Done Acres,7749 Talbot Run Rd,Mount Airy,21771,Frederick, , , , , , , ,Yes, , , , , , , , , , , , , , ,-8588350.3681,4785995.4677,http://mda.maryland.gov/foodfeedquality/documents/reg_lst.6.2015.pdf
-77.0321740271395,39.6411376923188,733,Farm,Nev-R-Dun Farm,2439 Hughes Shop Road,Westminster,21158,Carroll,Yes - USDA, , ,Yes,Yes,Yes, , , , , , , ,Yes, , ,Yes,Yes, , , , ,-8575182.3874,4813929.6057,http://www.nevrdunfarm.com
-77.1732188557505,39.6832819125228,734,Farm,New Life Farm,3935 Walnut Grove Rd.,Taneytown,21787,Carroll, , , , , , , , ,Yes, , , , , , , , , , , , , ,-8590883.4259,4820023.8474,http://www.carrollag.org/pdf/farmdirectory.pdf
-76.5119122689578,39.6562671064598,735,Farm,Newark Farms,2659 Bradenbaugh Rd,White Hall,21161,Harford, , , , , , , , ,Yes, ,Yes,Lamb, ,Yes, , , , , , , , ,-8517267.1134,4816116.9587,http://marylandsbest.net/producer/newark-farms/
-76.9448726387595,38.3882360633903,736,Farm,Next Step Produce,10615 Benton Rd,Newburg,20664,Charles,Yes - USDA, , ,Yes,Yes,Yes, , , , , , , , , , , ,Yes,Yes, , , ,-8565464.0413,4634416.6584,http://www.nextstepproduce.com
-79.3580273422684,39.3320144613408,737,Farm,Nice Farm,1533 King Wildeson Rd,Oakland,21550,Garrett, , , ,Yes,Yes, , ,Yes, , , , , , , , , ,Yes, , , , ,-8834095.1941,4769341.9967,http://www.garrettfarms.org/nice-farm.html
-75.8094110982937,38.7667641427858,738,Farm,Nice Farms Creamery,25786 Auction Road,Federalsburg,21632,Caroline, , , , , , ,Yes, , , , , , , , , , ,Yes,Yes,Yes, , ,-8439065.0408,4688317.3897,http://www.nicefarmscreamery.com/
-76.6589940556541,38.8987516981704,739,Farm,Nicholson Farm,3889 Queen Anne Bridge Rd,Davidsonville,21035,Anne Arundel, , , , , , , ,Yes, , , , , , , , , , ,Yes, , , ,-8533640.183,4707178.9814,http://marylandsbest.net/producer/nicholson-farm/
-75.8359929679997,39.5006144404473,740,Farm,Nickerson's Meats,3034 Augustine Herman Hwy,Chesapeake City,21915,Cecil, , , , , , , , ,Yes, , , , , , , , , , , , , ,-8442024.121,4793636.1026, 
-77.4430396084862,39.3099701166528,741,Farm,Nick's Organic Farm,2733 Buckeystown Pike,Adamstown,21710,Frederick,Yes - USDA, , , ,Yes, , ,Yes,Yes,Yes, , , , , ,Yes, , ,Yes,Yes,Yes, ,-8620919.7347,4766169.8928,http://nicksorganicfarm.com
-77.2179087718159,38.9966224369441,742,Farm,"Nick's Organic Farm, LLC",8565 Horseshoe Lane,Potomac,20854,Montgomery,Yes - USDA, , , ,Yes, , ,Yes,Yes,Yes, , , , , ,Yes, , ,Yes,Yes, , ,-8595858.2846,4721187.7772,http://www.nicksorganicfarm.com
-77.3676391072785,39.4553322486198,743,Farm,Nicodemus Family Farm,8016 Woodsboro Pike,Walkersville,21793,Frederick, , , , , , , , , , , ,"Lamb, Rabbit", , , , , , , , , , ,-8612526.1893,4787105.4731,http://farmersmarket.discoverfrederickmd.com/html/detail.htm?url=farmersmarket/html/detail.htm&cat=113&store=1081
-76.7956572274993,38.4466357090823,744,Farm,Noah's Place,37045 Dixie Lyon Road,Mechanicsville,20659,St. Mary's, , , , ,Yes, , , , , , , , , , , , ,Yes, , , , ,-8548853.4577,4642714.0202,http://marylandsbest.net/producer/noah-s-place/
-76.8578636223602,39.4688296900189,745,Farm,Norbet Farm,638 Cockeys Mill Road,Reisterstown,21136,Baltimore, ,Yes, , ,Yes,Yes, ,Yes, , , , ,"Nuts, Honey", , , , , , , , , ,-8555778.2419,4789051.6389,http://www.localharvest.org/norbet-farm-m35643
-76.7803062239345,38.6913635158587,746,Farm,Nordvik Way Farm,13029 Martin Rd,Brandywine,20613,Prince Georges, , , , , , , ,Yes, , , , , , , , , , , , , , ,-8547144.5918,4677557.9751,http://localhens.com/farms/profile/nordvik-way-farm/
-77.0532128846056,38.548976033594,747,Farm,Norris Farm Produce Market+í,7460 Hawthorne Rd,La Plata,20646,Charles, , , ,Yes,Yes, , , , , , , , ,Yes, , , , ,Yes, , , ,-8577524.4223,4657270.6398,http://marylandsbest.net/producer/norris-farm-produce-market/
-76.9981897196921,39.1090864475512,748,Farm,O' Keefe Orchard,15400 New Hampshire Ave,Silver Spring,20904,Montgomery, , , ,Yes, , , , , , , , ,Honey,Yes, , , ,Yes, , , , ,-8571399.2716,4737309.3376,http://www.montgomerycountymd.gov/agservices/resources/files/publications/2015farmdirectory3rd.pdf
-77.17856902575,38.4025893307549,749,Farm,Oak Grove Farm,3875 Oak Grove Place,Nanjemoy,20662,Charles, , , , ,Yes,Yes, , , , , ,Goat,Nuts,Yes, , , ,Yes, , , , ,-8591479.0041,4636455.3344,http://www.localharvest.org/oak-grove-farm-m1649
-76.578937826179,38.4629945336253,750,Farm,Oak Hill Farm And Stables,3805 Hance Road,Port Republic,20676,Calvert, , , , ,Yes, , , , , , , , , , , , , , , , , ,-8524728.3643,4645039.4687,http://www.calvertag.com/farms/oakhill.html
-76.6860520863596,39.6915041326944,751,Farm,Oak Spring Farm,20633 Mt Zion Rd,Freeland,21053,Baltimore, ,Yes, ,Yes,Yes,Yes, ,Yes, , , , , , , , ,Yes, , , , , ,-8536652.2692,4821213.2505,http://oakspring-farm.com/
-76.4466636871664,39.7165283305044,752,Farm,Oak View Farm,5323 Fawn Grove Rd,Pylesville,21132,Harford, , , ,Yes, , , ,Yes, , , , , , , , , , , , , , ,-8510003.6745,4824834.0521,http://www.harfordfarms.com/farmdetails.php?farmid=48
-77.3063798196964,39.559103822208,753,Farm,Oakie Doke Farms,10330 Oak Hill Rd,Keymar,21757,Frederick, , , , ,Yes, , ,Yes, , , , , ,Yes, , ,Yes,Yes, , , , ,-8605706.8366,4802077.7829,http://www.oakiedokefarms.com/
-76.5600751123358,39.491598963797,754,Farm,Oakley's Angus,3330 Blenheim Rd,Phoenix,21131,Baltimore, , , , , , , , ,Yes, , , , , , , , , , , , , ,-8522628.5766,4792335.5452,http://marylandsbest.net/producer/oakley-s-angus/
-75.6605984763355,38.415999231469,755,Farm,Oakley's Farm Market,27466 Ocean Gateway,Hebron,21830,Wicomico, , , ,Yes,Yes,Yes, , , , , , , ,Yes, , , , ,Yes, ,Yes, ,-8422499.2955,4638360.3845,http://www.oakleysfarmmarket.com
-77.2407242885049,39.6307203116571,756,Farm,Oak-O-Wood,1985 Hagerstown Lane,Keymar,21757,Carroll, , , , , , , , ,Yes, ,Yes,Lamb Goat, , , , , , , , , , ,-8598398.0963,4812423.7787,http://www.carrollag.org/farms/farmresultsdetail.cfm?id=188
-77.4528581711854,39.6889998696877,757,Farm,Old Orchard Emu,16536 Sabillasville Road,Sabillasville,21780,Frederick, , , ,Yes,Yes, , , , , , , , ,Yes, , , ,Yes, , , , ,-8622012.7321,4820850.9759,http://marylandsbest.net/producer/old-orchard-emu/
-77.0735887782055,39.2285237081242,758,Farm,Old Soul Farm,3731 Damascus Road,Brookeville,20833,Montgomery, , , , ,Yes, , ,Yes,Yes,Yes, , , , , , , , ,Yes, , , ,-8579792.6564,4754458.6967,http://www.montgomerycountymd.gov/agservices/resources/files/publications/2015farmdirectory3rd.pdf
-77.0347665632528,39.5340789911293,759,Farm,Old Westminster Winery,1500 Old Westminster Road,Westminster,21157,Carroll, , , ,Yes, , , , , , , , ,Vineyard, , , , , ,Yes,Yes,Yes, ,-8575470.9872,4798465.118,http://www.oldwestminster.com
-76.6974984987615,39.6953187330644,760,Farm,Old Wolf Farm,1515 Freeland Road,Freeland,21053,Baltimore, ,Yes, ,Yes,Yes,Yes, ,Yes, , , , ,Gourds,Yes, , , , , , , , ,-8537926.478,4821765.1079,http://www.localharvest.org/old-wolf-farm-m44588
-76.5168009752941,39.1060870396184,761,Farm,Ollies Fresh Picked,188 11Th St,Pasadena,21122,Anne Arundel, ,Yes, ,Yes,Yes,Yes, , , , , , , ,Yes, , , ,Yes, , , , ,-8517811.3217,4736879.0431,http://mdwvo.com/aaa.php
-76.5711902206711,39.0158829757511,762,Farm,Olmo Bros. Nursery & Farm,1704 Old Generals Highway,Annapolis,21401,Anne Arundel, ,Yes, ,Yes,Yes,Yes, , , , , , , ,Yes, , , ,Yes, , , , ,-8523865.9048,4723946.928,http://www.olmobros.com/
-77.2827537270754,39.2139882609156,763,Farm,One Acre Farm,13600 W Old Baltimore Rd,Clarksburg,20841,Montgomery, , , ,Yes,Yes,Yes, , , , , , , , , , ,Yes, , , , , ,-8603076.792,4752370.0717,http://www.oneacrefarm.com
-76.5796286072763,39.6685012026269,764,Farm,One Straw Farm,19718 Kirkwood Shop Rd.,White Hall,21161,Baltimore, , , ,Yes,Yes,Yes, , , , ,Yes, ,Beans, , , ,Yes,Yes,Yes,Yes, , ,-8524805.2617,4817886.0678,http://www.onestrawfarm.com
